bioproject,biosample,sra,lat_start,lat_end,long_start,long_end,size_low,size_up,nitrate,Chlorophyll,oxy,Salinity,temperature,depth,coor1,coor2,size
PRJEB6609,SAMEA2657030,ERR1712073,-20.9514,-20.9554,-35.2273,-35.2366,20,180,0.030608,0.033622,206.194333,37.101367,23.349542,5,latitudeN=-20.9514,longitudeE=-35.2273,(20-180)
PRJEB6609,SAMEA2619746,ERR1712179,39.8386,39.8401,17.4155,17.4152,5,20,99999,0.180911,220.927083,37.759667,17.041483,5,latitudeN=39.8386,longitudeE=17.4155,(5-20)
PRJEB6609,SAMEA2620988,ERR1711966,-32.2401,32.1,17.7103,17.7,0.8,5,0.405607,1.551493,249.351417,34.845292,12.83445,5,latitudeN=-32.2401,longitudeE=17.7103,(0.8-5)
PRJEB6609,SAMEA2620139,ERR1712227,17.4825,17.4854,67.9869,67.9861,3,&gt;,-0.315174,0.0222,191.5965,36.3278,27.5801,25,latitudeN=17.4825,longitudeE=67.9869,(3-&gt;)
PRJEB6609,SAMEA2732732,ERR1711979,22.7281,22.7178,-158.0907,-158.109,5,20,0.00013,0.147775,199.2895,35.246807,21.489586,110,latitudeN=22.7281,longitudeE=-158.0907,(5-20)
PRJEB6609,SAMEA2656994,ERR1712123,-47.1899,-47.1919,-58.2724,-58.2617,180,2000,17.091069,0.310844,305.012167,34.048642,7.321517,5,latitudeN=-47.1899,longitudeE=-58.2724,(180-2000)
PRJEB6609,SAMEA2732843,ERR1712040,31.4868,31.4839,-159.0749,-159.0813,5,20,0.022689,0.026898,197.853333,35.18785,25.10765,5,latitudeN=31.4868,longitudeE=-159.0749,(5-20)
PRJEB6609,SAMEA2656961,ERR1712109,-8.7484,-8.7434,-17.9179,-17.9174,20,180,0.263475,0.050608,199.1195,36.42324,25.02619,5,latitudeN=-8.7484,longitudeE=-17.9179,(20-180)
PRJEB6609,SAMEA2732980,ERR1711940,33.02,33.0221,-121.7406,-121.738,20,180,0.132837,0.311832,226.108583,33.477367,17.593567,5,latitudeN=33.02,longitudeE=-121.7406,(20-180)
PRJEB6609,SAMEA2621315,ERR1711967,-40.6511,-40.6494,-52.182,-52.1546,0.8,5,-1.556072,0.249708,228.458417,35.6061,19.307392,5,latitudeN=-40.6511,longitudeE=-52.182,(0.8-5)
PRJEB6609,SAMEA2656966,ERR1712160,-62.21,-62.2182,-49.2245,-49.2131,5,20,32.620907,0.383883,328.773687,34.401487,-0.763194,90,latitudeN=-62.21,longitudeE=-49.2245,(5-20)
PRJEB6609,SAMEA2620581,ERR1712188,-16.9534,-16.9675,53.9601,53.9199,0.8,5,0.244232,0.394226,192.55925,34.910755,24.89426,75,latitudeN=-16.9534,longitudeE=53.9601,(0.8-5)
PRJEB6609,SAMEA2619788,ERR1711898,39.3991,39.3757,19.3997,19.4167,0.8,5,99999,0.201016,229.547682,38.475705,15.161277,50,latitudeN=39.3991,longitudeE=19.3997,(0.8-5)
PRJEB6609,SAMEA2657086,ERR1712214,-12.991,-12.989,-95.9893,-59.9919,20,180,4.590737,0.287892,200.233917,35.835267,25.2512,5,latitudeN=-12.991,longitudeE=-95.9893,(20-180)
PRJEB6609,SAMEA2657094,ERR1711986,-9.006,-9.0049,-139.206,-139.2181,20,180,5.948386,0.138982,186.984333,35.363833,26.5644,5,latitudeN=-9.006,longitudeE=-139.206,(20-180)
PRJEB6609,SAMEA2656965,ERR1712135,18.5743,18.5701,66.5029,66.5018,180,2000,-0.306531,0.093048,192.8985,36.2858,27.2061,5,latitudeN=18.5743,longitudeE=66.5029,(180-2000)
PRJEB6609,SAMEA2732980,ERR1712143,33.02,33.0221,-121.7406,-121.738,20,180,0.132837,0.311832,226.108583,33.477367,17.593567,5,latitudeN=33.02,longitudeE=-121.7406,(20-180)
PRJEB6609,SAMEA2623603,ERR1712041,36.3698,36.3551,-72.9669,-72.8046,0.8,5,-0.008183,0.194448,202.47775,36.4108,22.550758,5,latitudeN=36.3698,longitudeE=-72.9669,(0.8-5)
PRJEB6609,SAMEA2657085,ERR1711949,-9.1463,-9.1435,-140.515,-140.5324,20,180,6.685781,0.219507,190.058667,35.408692,26.5706,5,latitudeN=-9.1463,longitudeE=-140.515,(20-180)
PRJEB6609,SAMEA2621468,ERR1712231,-54.3739,-54.3793,-65.1342,-65.0211,0.8,&gt;,11.003731,0.248632,293.312667,32.945667,7.3549,5,latitudeN=-54.3739,longitudeE=-65.1342,(0.8-&gt;)
PRJEB6609,SAMEA2732088,ERR1712088,36.1736,36.1764,-29.003,-29.9734,20,180,0.318508,0.279659,230.204367,36.212955,16.899785,80,latitudeN=36.1736,longitudeE=-29.003,(20-180)
PRJEB6609,SAMEA2621791,ERR1711965,-34.0614,-33.8785,-73.1066,-73.0369,0.8,5,-1.485075,0.387495,244.861667,34.295417,18.014508,5,latitudeN=-34.0614,longitudeE=-73.1066,(0.8-5)
PRJEB6609,SAMEA2730900,ERR1712035,-0.6623,-0.6671,73.1629,73.1628,180,2000,0.477267,0.121909,185.733167,35.111283,30.12565,5,latitudeN=-0.6623,longitudeE=73.1629,(180-2000)
PRJEB6609,SAMEA2731900,ERR1711867,0.0348,0.0378,-153.7857,-153.7977,180,2000,4.234637,0.439034,177.237542,35.132908,26.082554,40,latitudeN=0.0348,longitudeE=-153.7857,(180-2000)
PRJEB6609,SAMEA2619798,ERR1711918,38.4761,38.4225,20.1705,20.1922,0.8,20,99999,0.121845,212.903417,38.356667,19.168658,5,latitudeN=38.4761,longitudeE=20.1705,(0.8-20)
PRJEB6609,SAMEA2732077,ERR1712083,32.9701,32.9596,-66.5548,-66.5519,5,20,0.992351,0.201867,212.788167,36.573008,20.142658,5,latitudeN=32.9701,longitudeE=-66.5548,(5-20)
PRJEB6609,SAMEA2621544,ERR1712166,-62.2231,-62.2658,-49.2139,-49.1658,0.8,5,33.109231,0.540091,325.402987,34.319478,-0.78154,90,latitudeN=-62.2231,longitudeE=-49.2139,(0.8-5)
PRJEB6609,SAMEA2623072,ERR1711988,31.5213,31.493,-158.9958,-159.0606,0.8,5,-0.979589,0.057131,197.682417,35.181842,25.173925,5,latitudeN=31.5213,longitudeE=-158.9958,(0.8-5)
PRJEB6609,SAMEA2622067,ERR1711900,-25.8076,-25.8339,-111.6906,-111.8078,0.8,3,24.644021,0,155.55759,34.362649,8.113126,488,latitudeN=-25.8076,longitudeE=-111.6906,(0.8-3)
PRJEB6609,SAMEA2619788,ERR1712167,39.3991,39.3757,19.3997,19.4167,0.8,5,99999,0.201016,229.547682,38.475705,15.161277,50,latitudeN=39.3991,longitudeE=19.3997,(0.8-5)
PRJEB6609,SAMEA2621006,ERR1712096,-31.0198,-31.056,4.6685,4.6606,0.8,3,25.846888,0.011208,195.168847,34.477664,7.026748,700,latitudeN=-31.0198,longitudeE=4.6685,(0.8-3)
PRJEB6609,SAMEA2620556,ERR1712199,-16.957,-17.2387,53.9801,53.9775,0.8,5,99999,0.176565,191.68,34.566667,27.8684,5,latitudeN=-16.957,longitudeE=53.9801,(0.8-5)
PRJEB6609,SAMEA2731026,ERR1712234,-21.4994,-21.4975,54.3486,54.3452,180,2000,0.244232,0.040347,194.6898,34.9008,27.25908,5,latitudeN=-21.4994,longitudeE=54.3486,(180-2000)
PRJEB6609,SAMEA2619725,ERR1711913,34.453,34.4434,14.9538,14.9826,5,20,99999,0.048936,197.550333,38.378467,21.472817,5,latitudeN=34.453,longitudeE=14.9538,(5-20)
PRJEB6609,SAMEA2619554,ERR1712206,39.0609,39.0857,5.9422,5.8215,5,20,99999,0.434367,99999,37.8232,16.151933,55,latitudeN=39.0609,longitudeE=5.9422,(5-20)
PRJEB6609,SAMEA2732785,ERR1712077,22.7384,22.7303,-158.0715,-158.0867,20,180,-0.19746,0.16348,209.693808,35.279223,22.042004,110,latitudeN=22.7384,longitudeE=-158.0715,(20-180)
PRJEB6609,SAMEA2656965,ERR1712136,18.5743,18.5701,66.5029,66.5018,180,2000,-0.306531,0.093048,192.8985,36.2858,27.2061,5,latitudeN=18.5743,longitudeE=66.5029,(180-2000)
PRJEB6609,SAMEA2657025,ERR1712237,34.4064,34.4039,15.043,15.0471,180,2000,99999,99999,99999,99999,99999,5,latitudeN=34.4064,longitudeE=15.043,(180-2000)
PRJEB6609,SAMEA2623204,ERR1712193,32.9986,33.0234,-121.7698,-121.736,0.8,&gt;,-0.971353,0.371408,226.3952,33.49059,17.428,5,latitudeN=32.9986,longitudeE=-121.7698,(0.8-&gt;)
PRJEB6609,SAMEA2731846,ERR1712212,34.0823,34.094,-49.8695,-49.8586,180,2000,-1.176123,0.214174,220.189917,36.4072,18.732683,5,latitudeN=34.0823,longitudeE=-49.8695,(180-2000)
PRJEB6609,SAMEA2657098,ERR1712243,20.807,20.8052,63.513,63.513,180,2000,0.387014,0.489547,208.654571,36.545436,25.268343,20,latitudeN=20.807,longitudeE=63.513,(180-2000)
PRJEB6609,SAMEA2731714,ERR1712039,-8.7277,-8.7236,-17.9235,-17.9261,5,20,0.196821,0.020173,199.346583,36.425925,25.1323,5,latitudeN=-8.7277,longitudeE=-17.9235,(5-20)
PRJEB6609,SAMEA2619959,ERR1711945,20.8222,20.8199,63.5133,63.5138,5,20,0.367767,0.353707,211.606583,36.549267,25.37395,17,latitudeN=20.8222,longitudeE=63.5133,(5-20)
PRJEB6609,SAMEA2620403,ERR1712026,-2.0465,-2.0389,72.1568,72.1687,0.8,&gt;,-0.28232,0.183,189.589,35.3885,27.6221,55,latitudeN=-2.0465,longitudeE=72.1568,(0.8-&gt;)
PRJEB6609,SAMEA2657062,ERR1712140,39.814,39.8158,17.4138,17.4128,20,180,99999,0.223928,221.749417,37.885492,17.476925,5,latitudeN=39.814,longitudeE=17.4138,(20-180)
PRJEB6609,SAMEA2657048,ERR1712150,39.8661,39.8716,17.3868,17.3851,20,180,99999,0.178162,220.961429,38.266721,15.979564,60,latitudeN=39.8661,longitudeE=17.3868,(20-180)
PRJEB6609,SAMEA2621006,ERR1712202,-31.0198,-31.056,4.6685,4.6606,0.8,3,25.846888,0.011208,195.168847,34.477664,7.026748,700,latitudeN=-31.0198,longitudeE=4.6685,(0.8-3)
PRJEB6609,SAMEA2620939,ERR1712216,-34.9449,-34.8986,17.9189,18.03,0.8,5,2.450991,0.250054,238.916333,35.323317,15.033492,5,latitudeN=-34.9449,longitudeE=17.9189,(0.8-5)
PRJEB6609,SAMEA2619798,ERR1712006,38.4761,38.4225,20.1705,20.1922,0.8,20,99999,0.121845,212.903417,38.356667,19.168658,5,latitudeN=38.4761,longitudeE=20.1705,(0.8-20)
PRJEB6609,SAMEA2732035,ERR1712067,0.008,0.0118,-153.7022,-153.7129,20,180,4.308856,0.158396,180.4918,35.11632,26.21362,5,latitudeN=0.008,longitudeE=-153.7022,(20-180)
PRJEB6609,SAMEA2657090,ERR1711899,-8.7726,-8.7826,-17.915,-17.916,180,2000,0.263475,0.050608,199.1195,36.42324,25.02619,5,latitudeN=-8.7726,longitudeE=-17.915,(180-2000)
PRJEB6609,SAMEA2657030,ERR1712079,-20.9514,-20.9554,-35.2273,-35.2366,20,180,0.030608,0.033622,206.194333,37.101367,23.349542,5,latitudeN=-20.9514,longitudeE=-35.2273,(20-180)
PRJEB6609,SAMEA2622067,ERR1711964,-25.8076,-25.8339,-111.6906,-111.8078,0.8,3,24.644021,0,155.55759,34.362649,8.113126,488,latitudeN=-25.8076,longitudeE=-111.6906,(0.8-3)
PRJEB6609,SAMEA2620072,ERR1712107,18.5918,18.5706,66.622,66.5023,5,20,-1.415582,0.099089,193.3535,36.285367,26.81765,5,latitudeN=18.5918,longitudeE=66.622,(5-20)
PRJEB6609,SAMEA2657032,ERR1712102,-8.894,-8.8913,-142.631,-142.6439,20,180,6.03141,0.124746,187.791167,35.4224,26.869383,5,latitudeN=-8.894,longitudeE=-142.631,(20-180)
PRJEB6609,SAMEA2620089,ERR1712196,18.5839,18.5679,66.4727,66.4581,0.8,5,-0.611888,0.17638,192.95875,36.332317,26.812225,25,latitudeN=18.5839,longitudeE=66.4727,(0.8-5)
PRJEB6609,SAMEA2620846,ERR1712232,-29.5333,-29.5123,37.9117,37.8586,5,20,-0.112031,0.214573,207.446227,35.335545,22.250309,65,latitudeN=-29.5333,longitudeE=37.9117,(5-20)
PRJEB6609,SAMEA2656961,ERR1712156,-8.7484,-8.7434,-17.9179,-17.9174,20,180,0.263475,0.050608,199.1195,36.42324,25.02619,5,latitudeN=-8.7484,longitudeE=-17.9179,(20-180)
PRJEB6609,SAMEA2620221,ERR1712164,14.5536,14.5375,70.0128,70.0244,0.8,5,-0.224514,0.47554,148.328125,36.496162,27.117663,60,latitudeN=14.5536,longitudeE=70.0128,(0.8-5)
PRJEB6609,SAMEA2623799,ERR1711960,34.0771,34.155,-49.8233,-49.6942,0.8,3,21.26922,0.009303,155.156833,35.375245,10.565417,740,latitudeN=34.0771,longitudeE=-49.8233,(0.8-3)
PRJEB6609,SAMEA2730749,ERR1712065,18.5745,99999,66.4895,99999,0.8,5,99999,99999,99999,99999,99999,99999,latitudeN=18.5745,longitudeE=66.4895,(0.8-5)
PRJEB6609,SAMEA2732729,ERR1711895,22.7478,22.7429,-158.0513,-158.0628,180,2000,-0.346856,0.149619,207.951692,35.251412,21.708438,110,latitudeN=22.7478,longitudeE=-158.0513,(180-2000)
PRJEB6609,SAMEA2657087,ERR1712095,-5.2686,-5.2684,-85.248,-85.2508,20,180,13.402006,0.520968,194.962603,34.735666,24.434364,40,latitudeN=-5.2686,longitudeE=-85.248,(20-180)
PRJEB6609,SAMEA2657094,ERR1712197,-9.006,-9.0049,-139.206,-139.2181,20,180,5.948386,0.138982,186.984333,35.363833,26.5644,5,latitudeN=-9.006,longitudeE=-139.206,(20-180)
PRJEB6609,SAMEA2620581,ERR1712017,-16.9534,-16.9675,53.9601,53.9199,0.8,5,0.244232,0.394226,192.55925,34.910755,24.89426,75,latitudeN=-16.9534,longitudeE=53.9601,(0.8-5)
PRJEB6609,SAMEA2657013,ERR1711950,-29.4964,-29.4948,37.9974,37.9852,20,180,-0.166794,0.153769,209.389557,35.321383,22.216956,60,latitudeN=-29.4964,longitudeE=37.9974,(20-180)
PRJEB6609,SAMEA2656972,ERR1712180,-8.6996,-8.6926,-17.9926,-18.0002,20,180,0.159226,0.127475,197.68775,36.424988,25.009775,100,latitudeN=-8.6996,longitudeE=-17.9926,(20-180)
PRJEB6609,SAMEA2620556,ERR1711907,-16.957,-17.2387,53.9801,53.9775,0.8,5,99999,0.176565,191.68,34.566667,27.8684,5,latitudeN=-16.957,longitudeE=53.9801,(0.8-5)
PRJEB6609,SAMEA2620871,ERR1712154,-35.1728,-35.2087,26.2868,26.2932,5,20,99999,0.215292,207.0439,35.44666,21.81684,5,latitudeN=-35.1728,longitudeE=26.2868,(5-20)
PRJEB6609,SAMEA2621208,ERR1712046,-20.9354,-21.0073,-35.1803,-35.3344,0.8,&gt;,0.030608,0.033622,206.194333,37.101367,23.349542,5,latitudeN=-20.9354,longitudeE=-35.1803,(0.8-&gt;)
PRJEB6609,SAMEA2732604,ERR1711873,14.2004,16.1982,-116.6398,-116.6458,180,2000,3.241307,0.290611,195.126917,33.884425,26.4091,5,latitudeN=14.2004,longitudeE=-116.6398,(180-2000)
PRJEB6609,SAMEA2732085,ERR1712203,36.1399,36.1392,-28.9689,-28.9617,5,20,-1.533279,0.033622,232.091833,36.232008,17.31655,5,latitudeN=36.1399,longitudeE=-28.9689,(5-20)
PRJEB6609,SAMEA2621475,ERR1712191,-54.3739,-54.3793,-65.1342,-65.0211,5,20,11.003731,0.248632,293.312667,32.945667,7.3549,5,latitudeN=-54.3739,longitudeE=-65.1342,(5-20)
PRJEB6609,SAMEA2657062,ERR1711894,39.814,39.8158,17.4138,17.4128,20,180,99999,0.223928,221.749417,37.885492,17.476925,5,latitudeN=39.814,longitudeE=17.4138,(20-180)
PRJEB6609,SAMEA2657053,ERR1712236,-8.757,-8.7522,-17.9245,-17.9297,180,2000,0.180999,0.359566,194.809143,36.682629,23.699929,100,latitudeN=-8.757,longitudeE=-17.9245,(180-2000)
PRJEB6609,SAMEA2620941,ERR1711971,-34.9449,-34.8986,17.9189,18.03,5,20,2.450991,0.250054,238.916333,35.323317,15.033492,5,latitudeN=-34.9449,longitudeE=17.9189,(5-20)
PRJEB6609,SAMEA2732042,ERR1712176,0.001,0.0055,-153.6387,-153.6519,5,20,4.226793,0.455306,176.9409,35.13638,26.0793,40,latitudeN=0.001,longitudeE=-153.6387,(5-20)
PRJEB6609,SAMEA2621791,ERR1712103,-34.0614,-33.8785,-73.1066,-73.0369,0.8,5,-1.485075,0.387495,244.861667,34.295417,18.014508,5,latitudeN=-34.0614,longitudeE=-73.1066,(0.8-5)
PRJEB6609,SAMEA2657096,ERR1712238,-60.4016,-60.4062,-60.4488,-60.4421,5,20,25.534528,0.065568,338.73025,99999,1.954067,5,latitudeN=-60.4016,longitudeE=-60.4488,(5-20)
PRJEB6609,SAMEA2619746,ERR1711909,39.8386,39.8401,17.4155,17.4152,5,20,99999,0.180911,220.927083,37.759667,17.041483,5,latitudeN=39.8386,longitudeE=17.4155,(5-20)
PRJEB6609,SAMEA2621410,ERR1712153,-47.1863,-47.1906,-58.2902,-58.2682,0.8,&gt;,17.091069,0.310844,305.012167,34.048642,7.321517,5,latitudeN=-47.1863,longitudeE=-58.2902,(0.8-&gt;)
PRJEB6609,SAMEA2620526,ERR1712171,-21.4689,-21.4513,54.3066,54.2757,0.8,5,0.244232,0.266374,202.818333,34.945892,24.866483,80,latitudeN=-21.4689,longitudeE=54.3066,(0.8-5)
PRJEB6609,SAMEA2619676,ERR1711953,35.759,35.7392,14.2574,14.3321,5,20,99999,0.048898,207.791417,37.89245,21.4395,5,latitudeN=35.759,longitudeE=14.2574,(5-20)
PRJEB6609,SAMEA2730863,ERR1712198,-2.0409,-2.0396,72.1645,72.1673,180,2000,-1.826068,0.006724,187.574167,34.91215,30.202058,5,latitudeN=-2.0409,longitudeE=72.1645,(180-2000)
PRJEB6609,SAMEA2621082,ERR1712094,-20.4091,-20.3976,-3.1759,-3.2009,0.8,5,0.168013,0.324315,215.650833,36.376225,19.776808,5,latitudeN=-20.4091,longitudeE=-3.1759,(0.8-5)
PRJEB6609,SAMEA2621280,ERR1711887,-30.1484,-30.1495,-43.2705,-43.2486,0.8,&gt;,0.478929,0.226052,217.140667,36.27495,19.30925,120,latitudeN=-30.1484,longitudeE=-43.2705,(0.8-&gt;)
PRJEB6609,SAMEA2623035,ERR1712036,22.7901,22.7704,-157.9439,-157.9932,0.8,&gt;,-0.736436,0.187601,206.826733,35.303945,22.392973,110,latitudeN=22.7901,longitudeE=-157.9439,(0.8-&gt;)
PRJEB6609,SAMEA2731833,ERR1711954,-1.9389,-1.9344,-84.611,-84.6121,180,2000,6.729337,0.317793,190.816333,35.0193,23.8683,5,latitudeN=-1.9389,longitudeE=-84.611,(180-2000)
PRJEB6609,SAMEA2657002,ERR1712052,38.4735,38.4663,20.1718,20.1753,20,180,99999,0.121845,212.903417,38.356667,19.168658,5,latitudeN=38.4735,longitudeE=20.1718,(20-180)
PRJEB6609,SAMEA2621055,ERR1712183,-31.027,-31.0136,4.6802,4.6932,5,20,99999,0.42458,231.683361,35.687803,16.787411,50,latitudeN=-31.027,longitudeE=4.6802,(5-20)
PRJEB6609,SAMEA2730769,ERR1712092,-21.4752,-21.4764,54.3236,54.3244,20,180,0.244232,0.040347,194.6898,34.9008,27.25908,5,latitudeN=-21.4752,longitudeE=54.3236,(20-180)
PRJEB6609,SAMEA2622391,ERR1711886,-2.0133,-1.972,-84.589,-84.601,0.8,5,6.729337,0.317793,190.816333,35.0193,23.8683,5,latitudeN=-2.0133,longitudeE=-84.589,(0.8-5)
PRJEB6609,SAMEA2732954,ERR1711870,-20.9724,-20.9786,-35.2724,-35.2841,5,20,0.030608,0,206.1265,37.084467,23.366483,5,latitudeN=-20.9724,longitudeE=-35.2724,(5-20)
PRJEB6609,SAMEA2731987,ERR1711989,0.0193,0.0196,-153.7487,-153.7588,180,2000,4.308856,0.158396,180.4918,35.11632,26.21362,5,latitudeN=0.0193,longitudeE=-153.7487,(180-2000)
PRJEB6609,SAMEA2656960,ERR1712122,20.8183,20.8167,63.5047,63.5041,20,180,99999,0.129697,104.908417,36.530058,25.581433,5,latitudeN=20.8183,longitudeE=63.5047,(20-180)
PRJEB6609,SAMEA2623035,ERR1711881,22.7901,22.7704,-157.9439,-157.9932,0.8,&gt;,-0.736436,0.187601,206.826733,35.303945,22.392973,110,latitudeN=22.7901,longitudeE=-157.9439,(0.8-&gt;)
PRJEB6609,SAMEA2661639,ERR1712148,39.8607,39.8593,17.4105,17.4088,180,2000,99999,0.228614,220.987333,38.116167,17.256933,200,latitudeN=39.8607,longitudeE=17.4105,(180-2000)
PRJEB6609,SAMEA2621169,ERR1711959,-8.7296,-8.7006,-17.9604,-17.9915,0.8,5,0.241265,0.263939,194.428431,36.603343,24.112672,100,latitudeN=-8.7296,longitudeE=-17.9604,(0.8-5)
PRJEB6609,SAMEA2620379,ERR1712170,-0.6625,-0.6623,73.161,73.1611,5,20,0.477267,0.121909,185.733167,35.111283,30.12565,5,latitudeN=-0.6625,longitudeE=73.161,(5-20)
PRJEB6609,SAMEA2657059,ERR1711928,36.5533,35.5572,-6.5669,-6.5587,180,2000,99999,0.098404,99999,36.629607,20.337847,5,latitudeN=36.5533,longitudeE=-6.5669,(180-2000)
PRJEB6609,SAMEA2656964,ERR1712133,18.5584,18.5568,66.4725,66.4706,180,2000,-0.737324,0.242524,192.536833,36.369233,26.748267,25,latitudeN=18.5584,longitudeE=66.4725,(180-2000)
PRJEB6609,SAMEA2657090,ERR1712223,-8.7726,-8.7826,-17.915,-17.916,180,2000,0.263475,0.050608,199.1195,36.42324,25.02619,5,latitudeN=-8.7726,longitudeE=-17.915,(180-2000)
PRJEB6609,SAMEA2620846,ERR1712125,-29.5333,-29.5123,37.9117,37.8586,5,20,-0.112031,0.214573,207.446227,35.335545,22.250309,65,latitudeN=-29.5333,longitudeE=37.9117,(5-20)
PRJEB6609,SAMEA2623092,ERR1712072,31.5168,31.4813,-159.046,-159.088,0.8,5,0.732507,0.276677,225.501338,34.36909,15.284298,115,latitudeN=31.5168,longitudeE=-159.046,(0.8-5)
PRJEB6609,SAMEA2619534,ERR1711995,39.1633,39.0784,5.916,5.8029,0.8,5,99999,-0.0247,99999,37.9751,23.8526,5,latitudeN=39.1633,longitudeE=5.916,(0.8-5)
PRJEB6609,SAMEA2657097,ERR1711875,-5.2692,-5.2697,-85.2121,-85.221,180,2000,14.653889,0.675201,146.1265,34.845044,22.4492,40,latitudeN=-5.2692,longitudeE=-85.2121,(180-2000)
PRJEB6609,SAMEA2730769,ERR1711978,-21.4752,-21.4764,54.3236,54.3244,20,180,0.244232,0.040347,194.6898,34.9008,27.25908,5,latitudeN=-21.4752,longitudeE=54.3236,(20-180)
PRJEB6609,SAMEA2657010,ERR1711951,-8.9948,-8.994,-139.2172,-139.2311,180,2000,5.948386,0.138982,186.984333,35.363833,26.5644,5,latitudeN=-8.9948,longitudeE=-139.2172,(180-2000)
PRJEB6609,SAMEA2731987,ERR1712175,0.0193,0.0196,-153.7487,-153.7588,180,2000,4.308856,0.158396,180.4918,35.11632,26.21362,5,latitudeN=0.0193,longitudeE=-153.7487,(180-2000)
PRJEB6609,SAMEA2657070,ERR1712207,-8.996,-8.9946,-139.2815,-139.2932,5,20,5.948386,0.138982,186.984333,35.363833,26.5644,5,latitudeN=-8.996,longitudeE=-139.2815,(5-20)
PRJEB6609,SAMEA2622490,ERR1711885,-16.9587,-16.9687,-100.6751,-100.7324,5,20,1.411516,0.378549,211.54555,35.687249,19.881449,90,latitudeN=-16.9587,longitudeE=-100.6751,(5-20)
PRJEB6609,SAMEA2657045,ERR1711984,39.3833,39.3681,19.4183,19.4206,180,2000,99999,0.166266,227.392625,38.504475,15.017462,50,latitudeN=39.3833,longitudeE=19.4183,(180-2000)
PRJEB6609,SAMEA2657036,ERR1712241,-16.9581,-16.9572,-100.6588,-100.662,20,180,2.568726,0.203347,208.8654,35.97144,22.76873,5,latitudeN=-16.9581,longitudeE=-100.6588,(20-180)
PRJEB6609,SAMEA2619789,ERR1712110,39.3991,39.3757,19.3997,19.4167,5,20,99999,0.201016,229.547682,38.475705,15.161277,50,latitudeN=39.3991,longitudeE=19.3997,(5-20)
PRJEB6609,SAMEA2657100,ERR1712056,-8.6831,-8.6746,-18.0095,-18.018,5,20,0.315989,0.131719,196.74087,36.474071,24.611235,100,latitudeN=-8.6831,longitudeE=-18.0095,(5-20)
PRJEB6609,SAMEA2656994,ERR1711892,-47.1899,-47.1919,-58.2724,-58.2617,180,2000,17.091069,0.310844,305.012167,34.048642,7.321517,5,latitudeN=-47.1899,longitudeE=-58.2724,(180-2000)
PRJEB6609,SAMEA2623397,ERR1712169,6.3559,6.3929,-103.0598,-103.0691,0.8,3,36.886053,0.002017,0.78015,34.608434,8.210557,450,latitudeN=6.3559,longitudeE=-103.0598,(0.8-3)
PRJEB6609,SAMEA2657005,ERR1711914,-8.8932,-8.8857,-140.2879,-140.2936,180,2000,5.321003,0.162506,189.8109,35.35772,26.63952,5,latitudeN=-8.8932,longitudeE=-140.2879,(180-2000)
PRJEB6609,SAMEA2623247,ERR1711864,33.0339,33.0219,-121.8782,-121.9276,3,&gt;,42.374232,0,9.409483,34.335445,5.288977,650,latitudeN=33.0339,longitudeE=-121.8782,(3-&gt;)
PRJEB6609,SAMEA2657087,ERR1711983,-5.2686,-5.2684,-85.248,-85.2508,20,180,13.402006,0.520968,194.962603,34.735666,24.434364,40,latitudeN=-5.2686,longitudeE=-85.248,(20-180)
PRJEB6609,SAMEA2657101,ERR1712061,-21.092,-21.1078,-35.417,-35.4327,5,20,0.669548,0.167522,201.656679,36.760054,21.754043,150,latitudeN=-21.092,longitudeE=-35.417,(5-20)
PRJEB6609,SAMEA2732785,ERR1712020,22.7384,22.7303,-158.0715,-158.0867,20,180,-0.19746,0.16348,209.693808,35.279223,22.042004,110,latitudeN=22.7384,longitudeE=-158.0715,(20-180)
PRJEB6609,SAMEA2620403,ERR1711919,-2.0465,-2.0389,72.1568,72.1687,0.8,&gt;,-0.28232,0.183,189.589,35.3885,27.6221,55,latitudeN=-2.0465,longitudeE=72.1568,(0.8-&gt;)
PRJEB6609,SAMEA2622489,ERR1712144,-16.9587,-16.9687,-100.6751,-100.7324,0.8,5,1.411516,0.378549,211.54555,35.687249,19.881449,90,latitudeN=-16.9587,longitudeE=-100.6751,(0.8-5)
PRJEB6609,SAMEA2622463,ERR1711904,-16.9601,-16.9554,-100.6335,-100.6925,0.8,5,2.568726,0.203347,208.8654,35.97144,22.76873,5,latitudeN=-16.9601,longitudeE=-100.6335,(0.8-5)
PRJEB6609,SAMEA2657083,ERR1712168,-29.5015,-29.5024,37.9946,37.9998,180,2000,99999,0.145993,210.496347,35.323007,22.251442,65,latitudeN=-29.5015,longitudeE=37.9946,(180-2000)
PRJEB6609,SAMEA2657070,ERR1711933,-8.996,-8.9946,-139.2815,-139.2932,5,20,5.948386,0.138982,186.984333,35.363833,26.5644,5,latitudeN=-8.996,longitudeE=-139.2815,(5-20)
PRJEB6609,SAMEA2657104,ERR1712085,-47.2002,-47.2005,-58.2034,-58.2003,5,20,17.091069,0.310844,305.012167,34.048642,7.321517,5,latitudeN=-47.2002,longitudeE=-58.2034,(5-20)
PRJEB6609,SAMEA2657042,ERR1711891,-30.052,-30.1415,-43.2619,-43.2475,180,2000,-0.043465,0.147128,221.291727,36.316532,19.659973,120,latitudeN=-30.052,longitudeE=-43.2619,(180-2000)
